chat_id,chat_name,message_id,message_at,is_from_me,push_name,keywords,text,media_title,media_path
888,Kiriman bukti transfer,57839,2026-03-05 13:41:52,0,CLDLpM0GIABIAJABAPABAg==,santi mebel,"KR OTOMATIS TANGGAL :03/03 MID : 885002162767 SANTI MEBEL GODEAN QR : 10900000.00 DDR: 76300.00 998 10,823,700.00 CR",,
888,Kiriman bukti transfer,57840,2026-03-05 13:42:38,0,CN7LpM0GIABIAJABAPABAg==,santi mebel,"KR OTOMATIS TANGGAL :03/03 MID : 885002162767 SANTI MEBEL GODEAN QR : 10900000.00 DDR: 76300.00 998 10,823,700.00 CR",,
888,Kiriman bukti transfer,57843,2026-03-05 13:44:25,0,CMnMpM0GIABIAJABAPABAg==,santi mebel; admin; bca,"KR OTOMATIS TANGGAL :03/03 MID : 885002162767 SANTI MEBEL GODEAN QR : 10900000.00 DDR: 76300.00 998 10,823,700.00 CR | QR BCA=2.500.000 Mbak @6281249182155 @6285229092368 @HP Admin 3 Santi Mebel Godean @6281393267325 @6282221363560 @6285293361879 @~santimebeljogja minta tolong carikan, ini punya siapa ya, terima kasih.",,
888,Kiriman bukti transfer,57844,2026-03-05 13:44:34,0,CNLMpM0GIABIAJABAPABAg==,santi mebel; admin; bca,"KR OTOMATIS TANGGAL :03/03 MID : 885002162767 SANTI MEBEL GODEAN QR : 10900000.00 DDR: 76300.00 998 10,823,700.00 CR | QR BCA=2.850.000 Mbak @6281249182155 @6285229092368 @HP Admin 3 Santi Mebel Godean @6281393267325 @6282221363560 @6285293361879 @~santimebeljogja minta tolong carikan, ini punya siapa ya, terima kasih.",,
888,Kiriman bukti transfer,57850,2026-03-05 13:45:58,0,CKbNpM0GIABIAJABAPABAg==,santi mebel; admin; bca,"04/03/2026 KR OTOMATIS MID : 885002162767 SANTI MEBEL GODEAN TGH: 1500000.00 DDR: 2250.00 998 1,497,750.00 CR DEBIT BCA=1.500.000 Mbak @6281249182155 @6285229092368 @HP Admin 3 Santi Mebel Godean @6281393267325 @6282221363560 @6285293361879 @~santimebeljogja minta tolong carikan, ini punya siapa ya, terima kasih.",,
888,Kiriman bukti transfer,57877,2026-03-05 14:20:33,0,CMHdpM0GIABIAZABAPABAg==,dp; so; tf; bca,https://jci.jurnal.id/pjt6ldj7ed bening dp 1.000.000 tf bca shafa lia,Software Akuntansi Online Terbaik di Indonesia - Jurnal,
888,Kiriman bukti transfer,57903,2026-03-05 14:56:41,0,CLnupM0GIABIAZABAPABAg==,busa; so,https://jci.jurnal.id/nvep32ei9 pt busana remaja agracipta 920.000 kursi kerja bni yulia,Software Akuntansi Online Terbaik di Indonesia - Jurnal,
888,Kiriman bukti transfer,57957,2026-03-05 16:16:21,0,COWTpc0GIABIAZABAPABAg==,kasur; busa; nota; bca,akmal 573.000 kasur busa bca yulia nota msh manual,,
888,Kiriman bukti transfer,57974,2026-03-05 16:41:13,0,CLmfpc0GIABIAJABAPABAg==,lunas; bca; qris,https://my.jurnal.id/v3/sales/1720994866 kak dieni ( toko gamping ) 1.599.000 lunas qris bca lia,Jurnal,
888,Kiriman bukti transfer,58023,2026-03-05 20:00:34,0,CPL8pc0GIABIAJABAPABAg==,pelunasan; lunas; tf; mandiri,https://my.jurnal.id/v3/sales/1720140772 kak melvie nathalie 1.550.000 pelunasan tf bank mandiri liana,Jurnal,
888,Kiriman bukti transfer,58028,2026-03-05 20:09:00,0,COyAps0GIABIAZABAPABAg==,nota; dp; bca,,"kak sarah
1.900.000
dp lemari

bca

yulia

nota msh manual",Media/6282138001051-1600752323@g.us/e/a/ea265d7d-7a2c-4700-81fb-8f4589fc4527.jpg
888,Kiriman bukti transfer,58039,2026-03-05 20:14:52,0,CMyDps0GIABIAZABAPABAg==,nota; pelunasan; lunas,*Format operan malam tgl 05 maret 2026* Penyetor : meli yulia Jumlah uang setor ke ibu : - penj kak erli saputro 2.040.000 - pel laras meila 599.000 - penj titik halim 400.000 - pel mbah jumi/bapak jemengin 1.000.000 - penj ibu amalia /luluk 550.000 - pel erni perawati 990.000 - pel yoga patria 5.200.000 - pelunasan alya adzio 2.700.000 - pel kak unang 650.000 - pel ibu mulatsih 600.000 - pel ghufran eka adi saputra 2.970.000 Nota yang belum dibikin / manual (nama customer+ difotokan nota manua...,,
888,Kiriman bukti transfer,58124,2026-03-06 09:19:17,0,CKXzqM0GIABIAJABAPABAg==,kasur; busa; tf; bri,https://my.jurnal.id/v3/sales/1721609796 wilastri kasur busa 922.000 tf bri rusita,Jurnal,
888,Kiriman bukti transfer,58162,2026-03-06 09:50:01,0,CNmBqc0GIABIAJABAPABAg==,santi mebel; admin; transfer; bri,"5 Maret 2026 10:54:36 Transfer dari Sri Hartati Ny via BRImo Rp0 Rp5.000.000 BRI Mbak @6281249182155 @6285229092368 @HP Admin 3 Santi Mebel Godean @6281393267325 @6282221363560 @6285293361879 @~santimebeljogja minta tolong carikan, ini punya siapa ya, terima kasih.",,
888,Kiriman bukti transfer,58166,2026-03-06 09:50:35,0,CPuBqc0GIABIAJABAPABAg==,santi mebel,5 Maret 2026 3:59:01 OnUs 1 260304 001999462545 SANTI MEBEL G Rp0 Rp417.373,,
888,Kiriman bukti transfer,58168,2026-03-06 09:51:23,0,CKuCqc0GIABIAJABAPABAg==,santi mebel; admin,"05-Mar-2026 TRF/PAY/TOP-UP ECHANNEL YULIUSMANKADARPRIYADI Cr. 4,000,000.00 BNI Mbak @6281249182155 @6285229092368 @HP Admin 3 Santi Mebel Godean @6281393267325 @6282221363560 @6285293361879 @~santimebeljogja minta tolong carikan, ini punya siapa ya, terima kasih.",,
888,Kiriman bukti transfer,58158,2026-03-06 09:51:40,0,CLyCqc0GIABIAJABAPABAg==,kasur; santi mebel; admin; beli; transfer,"05-Mar-2026 TRANSFER DARI Sdri MULYANTI pembelian kasur Cr. 487,000.00 BNI Mbak @6281249182155 @6285229092368 @HP Admin 3 Santi Mebel Godean @6281393267325 @6282221363560 @6285293361879 @~santimebeljogja minta tolong carikan, ini punya siapa ya, terima kasih.",,
888,Kiriman bukti transfer,58144,2026-03-06 09:53:31,0,CKuDqc0GIABIAJABAPABAg==,santi mebel; transfer,"5 Maret 2026 4:24:28 Unit E-Banking Rp138.655 TRANSFER DARI | PEMINDAHAN DARI 774360289401025 | SANTI MEBEL DC BERJO | OTOPAY KD 05/03/26 217006775 | 0000001783033606 0000000000000000 050326015429 3,444,825.00 C",,
888,Kiriman bukti transfer,58153,2026-03-06 09:54:00,0,CMiDqc0GIABIAJABAPABAg==,santi mebel; transfer,"5 Maret 2026 4:24:28 Unit E-Banking 138655 TRANSFER DARI | PEMINDAHAN DARI 774360289401025 | SANTI MEBEL DC BERJO | OTOPAY KD 05/03/26 217006775 | 0000001783033606 0000000000000000 050326015429 3,444,825.00 C",,
888,Kiriman bukti transfer,58161,2026-03-06 09:55:35,0,CKeEqc0GIABIAJABAPABAg==,santi mebel; admin; transfer; qris,"5 Maret 2026 9:26:09 Unit E-Banking 30075 TRANSFER DARI | PEMINDAHAN DARI 774360199711240 | QR SANTI MEBEL DC BERJO | OTOPAY QR 04/03/26 617182742 | 0000001783033606 0000000000000000 040326085854 3,090,700.00 C QRIS BNI 3.100.000 Mbak @6281249182155 @6285229092368 @HP Admin 3 Santi Mebel Godean @6281393267325 @6282221363560 @6285293361879 @~santimebeljogja minta tolong carikan, ini punya siapa ya, terima kasih.",,
888,Kiriman bukti transfer,58155,2026-03-06 09:58:27,0,CNOFqc0GIABIAJABAPABAg==,santi mebel; admin; bca,"05/03/2026 ""TRSF E-BANKING CR 0503/FTSCY/WS95031 150000.00 ongkir perbaikan b ed YON WAHYUDI"" Rp0 150,000.00 CR BCA Mbak @6281249182155 @6285229092368 @HP Admin 3 Santi Mebel Godean @6281393267325 @6282221363560 @6285293361879 @6285293285273+62 852-9328-5273 minta tolong ini punya siapa, dibuatkan format dan lengkapi linknya ya mbak, terima kasih",,
888,Kiriman bukti transfer,58159,2026-03-06 09:59:57,0,CK2Gqc0GIABIAJABAPABAg==,santi mebel; admin; dp; bca,"05/03/2026 TRSF E-BANKING CR 0503/FTSCY/WS95271 1900000.00 DP 4 LEMARI 3 PINT U SARAH THEOFILIA 0 1,900,000.00 CR BCA Mbak @6281249182155 @6285229092368 @HP Admin 3 Santi Mebel Godean @6281393267325 @6282221363560 @6285293361879 @6285293285273+62 852-9328-5273 minta tolong ini punya siapa, dibuatkan format dan lengkapi linknya ya mbak, terima kasih",,
888,Kiriman bukti transfer,58151,2026-03-06 10:01:07,0,CPOGqc0GIABIAJABAPABAg==,santi mebel; admin; transfer; bca,"05/03/2026 BI-FAST CR TRANSFER DR 002 SIGIT SUGIYARTO 0 3,000,000.00 CR BCA Mbak @6281249182155 @6285229092368 @HP Admin 3 Santi Mebel Godean @6281393267325 @6282221363560 @6285293361879 @~santimebeljogja minta tolong carikan, ini punya siapa ya, terima kasih.",,
888,Kiriman bukti transfer,58157,2026-03-06 10:01:51,0,CJ+Hqc0GIABIAJABAPABAg==,santi mebel; admin; bca,"05/03/2026 TRSF E-BANKING CR 0503/FTSCY/WS95031 573000.00 extrabed tatkala FELIZA NIA DIVA AN 0 573,000.00 CR BCA Mbak @6281249182155 @6285229092368 @HP Admin 3 Santi Mebel Godean @6281393267325 @6282221363560 @6285293361879 @6285293285273+62 852-9328-5273 minta tolong ini punya siapa, dibuatkan format dan lengkapi linknya ya mbak, terima kasih",,
888,Kiriman bukti transfer,58140,2026-03-06 10:02:37,0,CM2Hqc0GIABIAJABAPABAg==,santi mebel,"5 Maret 2026 4:12:06 71579510063/SANTI MEBEL-GODEAN/SLE DR 0000029511812 KR 1370022690388 99106 - 0.00 2,446,325.00",,
888,Kiriman bukti transfer,58156,2026-03-06 10:03:58,0,CJ6Iqc0GIABIAJABAPABAg==,santi mebel,"05/03/2026 ""KR OTOMATIS TANGGAL :04/03 MID : 885002313073 SANTI MEBEL QR : 8549000.00 DDR: 24147.00"" Rp998 8,524,853.00 CR",,
888,Kiriman bukti transfer,58145,2026-03-06 10:04:19,0,CLOIqc0GIABIAJABAPABAg==,santi mebel,"05/03/2026 KR OTOMATIS TANGGAL :04/03 MID : 885002313073 SANTI MEBEL QR : 8549000.00 DDR: 24147.00 998 8,524,853.00 CR",,
888,Kiriman bukti transfer,58160,2026-03-06 10:04:38,0,CMaIqc0GIABIAJABAPABAg==,santi mebel,"05/03/2026 KR OTOMATIS TANGGAL :04/03 MID : 885002313073 SANTI MEBEL QR : 8549000.00 DDR: 24147.00 998 8,524,853.00 CR",,
888,Kiriman bukti transfer,58167,2026-03-06 10:04:53,0,CNWIqc0GIABIAJABAPABAg==,santi mebel,"05/03/2026 KR OTOMATIS TANGGAL :04/03 MID : 885002313073 SANTI MEBEL QR : 8549000.00 DDR: 24147.00 998 8,524,853.00 CR",,
888,Kiriman bukti transfer,58134,2026-03-06 10:05:11,0,COeIqc0GIABIAJABAPABAg==,santi mebel,"05/03/2026 KR OTOMATIS MID : 885002313073 SANTI MEBEL TGH: 4343000.00 DDR: 43430.00 998 4,299,570.00 CR",,
888,Kiriman bukti transfer,58143,2026-03-06 10:05:39,0,CIOJqc0GIABIAJABAPABAg==,dp,"05/03/2026 TRSF E-BANKING CR 0503/FTSCY/WS95031 1000000.00 DP Bening 60981 BENING WARASTRI 0 1,000,000.00 CR",,
888,Kiriman bukti transfer,58175,2026-03-06 10:05:54,0,CJKJqc0GIABIAJABAPABAg==,busa; santi mebel,"05/03/2026 KR OTOMATIS LLG-BNI BUSANAREMAJA AGRAC SANTI MEBEL/A26009 4 938 920,000.00 CR",,
888,Kiriman bukti transfer,58181,2026-03-06 10:06:17,0,CKmJqc0GIABIAJABAPABAg==,santi mebel; admin; bca,"05/03/2026 TRSF E-BANKING CR 0503/FTSCY/WS95271 1665000.00 NUR HANIFAH 0 1,665,000.00 CR BCA CV Mbak @6281249182155 @6285229092368 @HP Admin 3 Santi Mebel Godean @6281393267325 @6282221363560 @6285293361879 @~santimebeljogja minta tolong carikan, ini punya siapa ya, terima kasih.",,
888,Kiriman bukti transfer,58180,2026-03-06 10:07:53,0,CImKqc0GIAA6FDNFQjBGQUZEMDlGODc0MTc5RDE5QIii/4jMM0gAeOWUzYrMM5ABAPABAg==,santi mebel; admin; bca,"05/03/2026 KR OTOMATIS TANGGAL :04/03 MID : 885002162767 SANTI MEBEL GODEAN QR : 8884000.00 DDR: 62188.00 998 8,821,812.00 CR QR BCA Mbak @6281249182155 @6285229092368 @HP Admin 3 Santi Mebel Godean @6281393267325 @6282221363560 @6285293361879 @6285293285273+62 852-9328-5273 minta tolong ini punya siapa, dibuatkan format dan lengkapi linknya ya mbak, terima kasih",,
888,Kiriman bukti transfer,58179,2026-03-06 10:08:12,0,CJyKqc0GIABIAJABAPABAg==,santi mebel,"05/03/2026 KR OTOMATIS TANGGAL :04/03 MID : 885002162767 SANTI MEBEL GODEAN QR : 8884000.00 DDR: 62188.00 998 8,821,812.00 CR",,
888,Kiriman bukti transfer,58177,2026-03-06 10:08:46,0,CL6Kqc0GIAA6FDNFQjBBODBDNkM0NDIzNjg1RTE2QMrz/4jMM0gAeOiUzYrMM5ABAPABAg==,santi mebel; admin; bca,"05/03/2026 KR OTOMATIS TANGGAL :04/03 MID : 885002162767 SANTI MEBEL GODEAN QR : 8884000.00 DDR: 62188.00 998 8,821,812.00 CR QR BCA Mbak @6281249182155 @6285229092368 @HP Admin 3 Santi Mebel Godean @6281393267325 @6282221363560 @6285293361879 @6285293285273+62 852-9328-5273 minta tolong ini punya siapa, dibuatkan format dan lengkapi linknya ya mbak, terima kasih",,
888,Kiriman bukti transfer,58202,2026-03-06 10:44:24,0,CJibqc0GIABIAZABAPABAg==,nota; tf; bca,sabikah dini 399.000 tf bca ika nota manual,,
888,Kiriman bukti transfer,58324,2026-03-06 14:37:35,0,CL+Iqs0GIABIAJABAPABAg==,kasur; busa; bca,https://my.jurnal.id/v3/sales/1721046592 akmal 573.000 kasur busa bca yulia @130116168482875,Jurnal,
888,Kiriman bukti transfer,58408,2026-03-06 15:26:01,0,CJmfqs0GIABIAJABAPABAg==,kasur; busa,https://my.jurnal.id/v3/sales/1721180894 nama: mulyanti barang: kasur busa djitu 120 jumlah: 487.000 bank: BNI @130116168482875,Jurnal,
888,Kiriman bukti transfer,58493,2026-03-06 16:04:28,0,CJyxqs0GIAA6FDNFQjAwMzdGNUU3NzE3NzVEQTcwQO38lpPMM0gAeMyOl5PMM5ABAPABAg==,lunas; tf; bca,https://my.jurnal.id/v3/sales/1721962836 vivi 1.000.000 pelunasn topper tf bca nino,Jurnal,
888,Kiriman bukti transfer,58499,2026-03-06 16:10:37,0,CI20qs0GIABIAJABAPABAg==,invoice; order,06 maret cashback atas nama elsa atau mas tama ini orderan lewat shopee sales invoice 60554 sejumlah 319.000.pdf,06 maret cashback atas nama elsa atau mas tama ini orderan lewat shopee sales invoice 60554 sejumlah 319.000,Media/6282138001051-1600752323@g.us/a/c/ac2fc2da-7e9a-4e8f-b3ce-d0158e53f8d0.pdf
888,Kiriman bukti transfer,58520,2026-03-06 16:24:58,0,COq6qs0GIABIAJABAPABAg==,santi mebel; admin; transfer; bca,"05/03/2026 ""BI-FAST CR TRANSFER DR 112 INTAN TIARA WARDAN"" Rp0 1,047,000.00 CR BCA Mbak @6281249182155 @6285229092368 @HP Admin 3 Santi Mebel Godean @6281393267325 @6282221363560 @6285293361879 @~santimebeljogja minta tolong carikan, ini punya siapa ya, terima kasih.",,
888,Kiriman bukti transfer,58594,2026-03-06 17:50:55,0,CI/jqs0GIABIAZABAPABAg==,lunas; bca; qris,,"https://jci.jurnal.id/lgezgkch9

kak noviada ( toko gamping ) 

4.246.000
lunas qris bca

liana",Media/6282138001051-1600752323@g.us/a/e/ae03972a-663e-4982-ba19-87f7cb9ca41b.jpg
888,Kiriman bukti transfer,58670,2026-03-06 19:41:17,0,CO2Wq80GIABIAZABAPABAg==,nota; pelunasan; lunas,"*Format operan malam tgl 06 maret 2026* Penyetor : meli ika ken Jumlah uang setor ke ibu : - pelunasan rofiq 2.900.000 - pelunasan fitri amantun 3.318.000 - pelunasan kuntum 1.445.000 - penjualan tunas artha 1.399.000 - pelunasan juli astuti 1.295.000 - penjualan kak farid 3.250.000 Nota yang belum dibikin / manual (nama customer+ difotokan nota manual) : tidak ada nota manual, nota sudah di buat semua - - Flazz - Lemburan - rp 523.000 Sisa saldo kas lemburan - rp 177.000",,
888,Kiriman bukti transfer,58910,2026-03-07 12:14:28,0,CLTors0GIABIAZABAPABAg==,nota; bca; qris,nur wakhidah 7.750.000 comforta therapedic dr pedic qris bca siti *nota nya masih manual*,,
888,Kiriman bukti transfer,59006,2026-03-07 13:22:20,0,CJyIr80GIABIAJABAPABAg==,santi mebel; admin; transfer; bri,"6 Maret 2026 13:45:31 Transfer dari Dwi Nurochman via BRImo 0 Rp3.055.000 BRI Mbak @6281249182155 @6285229092368 @HP Admin 3 Santi Mebel Godean @6281393267325 @6282221363560 @6285293361879 @~santimebeljogja minta tolong carikan, ini punya siapa ya, terima kasih.",,
888,Kiriman bukti transfer,59001,2026-03-07 13:23:08,0,CMyIr80GIABIAJABAPABAg==,santi mebel; admin; transfer; bri,"6 Maret 2026 11:31:26 Transfer dari Fida Nur Udkil via BRImo 0 Rp1.079.000 BRI Mbak @6281249182155 @6285229092368 @HP Admin 3 Santi Mebel Godean @6281393267325 @6282221363560 @6285293361879 @~santimebeljogja minta tolong carikan, ini punya siapa ya, terima kasih.",,
888,Kiriman bukti transfer,58994,2026-03-07 13:24:37,0,CKWJr80GIABIAJABAPABAg==,santi mebel; admin; so; transfer,"06-Mar-2026 TRANSFER DARI Ibu SEPTINA AYU SAMSIATI sofa 2 bayiku Cr. 2,678,000.00 BNI Mbak @6281249182155 @6285229092368 @HP Admin 3 Santi Mebel Godean @6281393267325 @6282221363560 @6285293361879 @~santimebeljogja minta tolong carikan, ini punya siapa ya, terima kasih.",,
888,Kiriman bukti transfer,59024,2026-03-07 13:26:00,0,CPiJr80GIABIAJABAPABAg==,santi mebel,"06/03/2026 TRSF E-BANKING CR 0603/FTSCY/WS95031 399000.00 rak tv santi mebel SABIKAH DINI ADDYS 0 399,000.00 CR c",,
888,Kiriman bukti transfer,59046,2026-03-07 13:26:15,0,CIeKr80GIABIAJABAPABAg==,dp,"06/03/2026 TRSF E-BANKING CR 0603/FTSCY/WS95271 100000.00 Dp meja belajar NENSY ARSITAWATI 0 100,000.00 CR",,
888,Kiriman bukti transfer,59059,2026-03-07 13:26:39,0,CJ+Kr80GIABIAJABAPABAg==,santi mebel; admin; transfer; bca,"06/03/2026 BI-FAST CR TRANSFER DR 535 RIYANTI 0 1,700,000.00 CR BCA Mbak @6281249182155 @6285229092368 @HP Admin 3 Santi Mebel Godean @6281393267325 @6282221363560 @6285293361879 @~santimebeljogja minta tolong carikan, ini punya siapa ya, terima kasih.",,
888,Kiriman bukti transfer,59032,2026-03-07 13:27:22,0,CMqKr80GIABIAJABAPABAg==,pelunasan; lunas,"06/03/2026 TRSF E-BANKING CR 0603/FTSCY/WS95011 1000000.00 Pelunasan Vivi VIESA RAHAYU 0 1,000,000.00 CR",,
888,Kiriman bukti transfer,59027,2026-03-07 13:28:16,0,CICLr80GIABIAJABAPABAg==,kasur; santi mebel; admin; dp; bca,"06/03/2026 TRSF E-BANKING CR 0603/FTSCY/WS95031 100000.00 DP Kasur Custom MUHAMMAD ZAKA HEKM 0 100,000.00 CR BCA Mbak @6281249182155 @6285229092368 @HP Admin 3 Santi Mebel Godean @6281393267325 @6282221363560 @6285293361879 @~santimebeljogja minta tolong carikan, ini punya siapa ya, terima kasih.",,
888,Kiriman bukti transfer,59047,2026-03-07 13:29:06,0,CLKLr80GIABIAJABAPABAg==,santi mebel,"06/03/2026 KR OTOMATIS TANGGAL :05/03 MID : 885002313073 SANTI MEBEL QR : 3499000.00 DDR: 10497.00 998 3,488,503.00 CR",,
888,Kiriman bukti transfer,59035,2026-03-07 13:29:46,0,CNqLr80GIABIAJABAPABAg==,santi mebel,"06/03/2026 KR OTOMATIS TANGGAL :05/03 MID : 885002313073 SANTI MEBEL QR : 3499000.00 DDR: 10497.00 998 3,488,503.00 CR",,
888,Kiriman bukti transfer,59015,2026-03-07 13:30:07,0,CO+Lr80GIABIAJABAPABAg==,santi mebel,"06/03/2026 KR OTOMATIS MID : 885002313073 SANTI MEBEL TGH: 3600000.00 DDR: 5400.00 998 3,594,600.00 CR",,
888,Kiriman bukti transfer,59050,2026-03-07 13:31:12,0,CLCMr80GIABIAJABAPABAg==,santi mebel,"06/03/2026 KR OTOMATIS TANGGAL :05/03 MID : 885002162767 SANTI MEBEL GODEAN QR : 8850000.00 DDR: 61950.00 998 8,788,050.00 CR",,
888,Kiriman bukti transfer,59029,2026-03-07 13:31:23,0,CLuMr80GIABIAJABAPABAg==,santi mebel,"06/03/2026 KR OTOMATIS TANGGAL :05/03 MID : 885002162767 SANTI MEBEL GODEAN QR : 8850000.00 DDR: 61950.00 998 8,788,050.00 CR",,
888,Kiriman bukti transfer,59025,2026-03-07 13:31:39,0,CMuMr80GIABIAJABAPABAg==,santi mebel,"06/03/2026 KR OTOMATIS TANGGAL :05/03 MID : 885002162767 SANTI MEBEL GODEAN QR : 8850000.00 DDR: 61950.00 998 8,788,050.00 CR",,
888,Kiriman bukti transfer,59053,2026-03-07 13:34:39,0,CP+Nr80GIABIAJABAPABAg==,santi mebel,"06/03/2026 KR OTOMATIS MID : 885002162767 SANTI MEBEL GODEAN TGH: 3389000.00 DDR: 5083.50 998 3,383,916.50 CR",,
888,Kiriman bukti transfer,59018,2026-03-07 13:34:59,0,CJOOr80GIABIAJABAPABAg==,santi mebel,"06/03/2026 KR OTOMATIS MID : 885002162767 SANTI MEBEL GODEAN TGH: 3389000.00 DDR: 5083.50 998 3,383,916.50 CR",,
888,Kiriman bukti transfer,59023,2026-03-07 13:35:25,0,CK2Or80GIABIAJABAPABAg==,santi mebel,"06/03/2026 KR OTOMATIS MID : 885002162767 SANTI MEBEL GODEAN TGH: 3389000.00 DDR: 5083.50 998 3,383,916.50 CR",,
888,Kiriman bukti transfer,59055,2026-03-07 13:36:54,0,CIaPr80GIAA6IEE1NTIzMjE5RkNBQjkxQUI2QTkwNkY0NkRGNkQ0OTI4QOy/j7jMM0gBeJDA87rMM5ABAPABAg==,dp; bca; qris,,"https://jci.jurnal.id/w901dh2p056xp

kak hervid

dp 500.000

qris bca

shafa",Media/6282138001051-1600752323@g.us/a/a/aa97b69d-f3b9-4d14-8f6e-855f7d7253ce.jpg
888,Kiriman bukti transfer,59051,2026-03-07 13:44:43,0,CNuSr80GIABIAZABAPABAg==,kasur; bca,,"https://jci.jurnal.id/x32dc7on8

kak ernest
3.100.000
kasur dan lemari

debit bca

yulia",Media/6282138001051-1600752323@g.us/0/2/02fb4fd5-ba70-4d6f-aaf7-a7897520438b.jpg
888,Kiriman bukti transfer,59079,2026-03-07 14:16:10,0,CLqhr80GIABIAJABAPABAg==,santi mebel,6 Maret 2026 3:56:15 OnUs 1 260305 001999370044 SANTI MEBEL G 0 Rp5.691.450,,
888,Kiriman bukti transfer,59085,2026-03-07 14:16:22,0,CMahr80GIABIAJABAPABAg==,santi mebel,6 Maret 2026 3:56:15 OnUs 1 260305 001999370044 SANTI MEBEL G 0 Rp5.691.450 RANI - YUDI - JINGGA,,
888,Kiriman bukti transfer,59097,2026-03-07 14:30:08,0,CICor80GIABIAJABAPABAg==,dp,https://my.jurnal.id/v3/sales/1723878230 mukhdini mukhid 1.000.000 dp qr bni berjo nino,Jurnal,
888,Kiriman bukti transfer,59095,2026-03-07 14:42:56,0,CICur80GIABIAJABAPABAg==,nota; tf; mandiri,farid wa lemari besi 90 1.395.000 tf mandiri nota masih manual rusita - (punya syifa),,
888,Kiriman bukti transfer,59121,2026-03-07 15:23:25,0,CP3Ar80GIABIAZABAPABAg==,pelunasan; lunas; so,"https://jci.jurnal.id/nop9sfqt1 icha qr bni 2,500,000 pelunasan",Software Akuntansi Online Terbaik di Indonesia - Jurnal,
888,Kiriman bukti transfer,59139,2026-03-07 15:36:41,0,CJnHr80GIAA6IEFDOUVGRkQ2NDY4RDAyNkVGOUY3QUU0MzhCMEZEMkU4QMKLxbvMM0gBePaEyrvMM5ABAPABAg==,pelunasan; lunas; so; mandiri,"https://jci.jurnal.id/t39e1m4 kak wawan 520,000 mandiri pelunasan",Software Akuntansi Online Terbaik di Indonesia - Jurnal,
888,Kiriman bukti transfer,59145,2026-03-07 15:42:58,0,CJLKr80GIABIAZABAPABAg==,dp; tf; bca,https://jci.jurnal.id/jecj07ce0 mba idut 100.000 dp tf bca shafa,,
888,Kiriman bukti transfer,59149,2026-03-07 15:53:40,0,CJTPr80GIABIAJABAPABAg==,kasur; busa; tf; mandiri,https://my.jurnal.id/v3/sales/1724005668 agung apriyanto kasur busa 927.000 tf mandiri rusita,Jurnal,
888,Kiriman bukti transfer,59154,2026-03-07 15:55:56,0,CJzQr80GIABIAJABAPABAg==,dp; qris,,"https://jci.jurnal.id/s2ccjavm08x

bayu bumantara

dp 3.000.000
qris bni berjo

nina",Media/6282138001051-1600752323@g.us/e/2/e20de399-2411-4ca2-9858-9295d57cd6a6.jpg
888,Kiriman bukti transfer,59176,2026-03-07 16:42:43,0,CJPmr80GIABIAZABAPABAg==,lunas; tf; bca,https://jci.jurnal.id/avs87fwfhncm pak bima /bu intan 3.649.000 lunas tf bca liana,,
888,Kiriman bukti transfer,59182,2026-03-07 16:47:52,0,CMjor80GIABIAZABAPABAg==,nota; bca; qris,Joko irnawanto 3.079.000 Supreme 160cm Qris BCA Siti *Nota masih manual*,,
888,Kiriman bukti transfer,59188,2026-03-07 16:53:24,0,CJTrr80GIABIAJABAPABAg==,dp; tf; mandiri,,"https://jci.jurnal.id/dhbqrnhzahva9

ferra kurniawati

dp 1.500.000
tf mandiri

nina",Media/6282138001051-1600752323@g.us/9/4/94925c7f-3aec-4a20-8d18-27d85037adfb.jpg
888,Kiriman bukti transfer,59193,2026-03-07 17:08:27,0,CJvyr80GIABIAZABAPABAg==,pelunasan; lunas; so,https://jci.jurnal.id/mvnlf52mj Afrila Dasih nurhayati 899.000 Pelunasan BNI Siti,Software Akuntansi Online Terbaik di Indonesia - Jurnal,
888,Kiriman bukti transfer,59239,2026-03-07 19:09:15,0,COuqsM0GIABIAZABAPABAg==,dp; so; bca; qris,,"https://jci.jurnal.id/fp7nsosqu

kak nurul
500.000
dp lemari

qris bca

yulia",Media/6282138001051-1600752323@g.us/5/2/527121ce-3cf4-47f6-8202-c2c01dffcd69.jpg
888,Kiriman bukti transfer,59248,2026-03-07 19:18:29,0,CJWvsM0GIAA6IEE1N0I4N0QwQTczNTgzRDVEOUU1OTcxQzhGRENGMDhDQPi9gcLMM0gBeJ7Qg8LMM5ABAPABAg==,nota; pelunasan; lunas,*Format operan malam tgl 07 maret 2026* Penyetor : syifa yulia ken Jumlah uang setor ke ibu : - pelunasan bapak bejo ismanto 400.000 - pelunasan kak ani 525.000 - pelinasan andi julianto 2.500.000 - pelunasan kak dwi susanti 1.000.000 - pelunasan aris 650.000 - pelunasan kak nency 450.000 - pelunasan bu ika 100.000 - pelinasan ibu diah 650.000 - penj pak gun 400.000 - penj yanti 1.550.000 - pel kak erina 950.000 Nota yang belum dibikin / manual (nama customer+ difotokan nota manual) : tidak ada...,,
888,Kiriman bukti transfer,59254,2026-03-07 19:28:46,0,CP6zsM0GIABIAZABAPABAg==,kasur; busa; so,https://jci.jurnal.id/bwp39h3ab wijanarjo 352.000 kasur busa bni yulia,Software Akuntansi Online Terbaik di Indonesia - Jurnal,
